n,p,k,temperature,humidity,ph,rainfall,label,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,humidity_lag_8,humidity_lag_9,humidity_lag_10,humidity_lag_11,humidity_lag_12,humidity_lag_13,humidity_lag_14,humidity_roll_mean_3,humidity_roll_std_7,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,rainfall_lag_9,rainfall_lag_10,rainfall_lag_11,rainfall_lag_12,rainfall_lag_13,rainfall_lag_14,rainfall_roll_mean_3,rainfall_roll_std_7,hum_target_7d,rain_target_7d
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,83.32560104,83.54193816,80.2827185,81.24995984,80.12211649,80.47164298333334,1.3819911040310495,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,73.67984885,65.80006004,74.10225057,74.03030056,67.27398640000001,71.17567411999997,2.9186002596444496,82.18765345571428,70.3082544042857
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,83.32560104,83.54193816,80.2827185,81.24995984,81.17966573333335,1.109406446277443,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,73.67984885,65.80006004,74.10225057,74.03030056,70.96740806999998,2.567222958160011,82.11006361714286,69.86632879285715
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,83.32560104,83.54193816,80.2827185,81.38889749333335,1.112578898852573,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,73.67984885,65.80006004,74.10225057,71.95906570666664,2.370213317898134,82.12625714714285,69.57787628857143
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,83.32560104,83.54193816,82.06307753666668,1.0835840376559929,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,73.67984885,65.80006004,71.80607665666663,2.506836676820948,82.03971545857142,69.47613499
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,83.32560104,82.38399276666667,1.1917456141617107,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,73.67984885,70.7505323833333,2.432087767673597,81.87162745285715,70.07443776142857
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,81.03886263,82.92422899666667,1.0780799587456922,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,66.05911698,69.93379835999997,1.9487646529108764,81.71263376571429,70.55350127714286
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,80.70695797,82.75022184333335,0.8916697502027507,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,69.706113,70.22209176333331,1.9159800999573988,81.80638701285714,69.50308036
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,83.71498986,81.73963174666666,1.0666610912313659,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,66.48490371,71.11051852999998,2.0694847161729357,81.80700592285714,70.53108169571429
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.25353895,81.78792211666668,1.1157909887041342,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,74.08101744,69.99503628666665,2.3386703136589744,81.7568613442857,70.74230144285715
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.92903419,81.24295013333334,1.2124688130285015,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,69.8671263,69.84924051999997,2.1700600883390075,81.8773431,71.83272634428572
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.66396666,82.16032557666666,1.2237821223053318,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,69.81855775,67.56118762333331,2.444470427366205,81.92798425857143,71.77602661857144
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,80.09711412,82.03880410666666,1.15606781843143,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,74.82144653,68.80892041666664,2.3881294209113384,81.80082903571429,71.10916340285715
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,80.54942557,82.36787794666667,1.1121741987424167,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,69.39630398,70.4193859533333,2.9715449325899446,81.64517011285714,70.87084923857142
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,80.76838926,81.78510062000001,1.125388462322584,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,69.30927185,72.49855006999998,3.1678090333231355,81.56201106571429,71.16880281
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,82.22118237,81.19519870666666,0.993308080762763,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,74.19664838,71.17339105999997,3.171469751341067,81.53076156714285,70.15873501142858
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.17712085,81.63713854666668,0.9941351023342366,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,72.37127689,71.06053879999997,3.2297581388240695,81.91115492857143,70.11141403
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.79092939,81.34614781666669,1.0691834715960384,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,68.8503047,70.28977423999997,3.1821310409517674,81.87285104428572,68.98746221857144
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,83.18392806,82.32588978000001,1.2519314900780547,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.03001556,72.99702825333331,2.91511081820353,81.81838897,68.42849752142857
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.79782954,82.32108689,1.2915462656595353,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,69.92107482,71.7137919033333,2.9530992835514165,81.84573429428572,66.17367953571429
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,82.26890793,82.47046922666668,1.3683159068626025,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,69.71518491,71.2753971933333,2.8641402495363355,82.32857392714286,62.669933601428575
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.15215777,81.24336365,1.5086809792016402,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,73.69529586,70.25417015666663,2.7406680970677098,82.5498537057143,61.04328304857143
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,82.94270065,80.34126125666667,1.576986170194441,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,66.57462809,69.75653550666664,2.232570191710005,83.34705037142858,59.79443999
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,80.63399198,81.00698112000002,1.5468456727871465,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,69.27779761,68.8428725533333,2.44825648546541,83.11560736714286,55.71591303428572
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,82.90428409999998,81.96677905333335,1.5159530495243712,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,66.83113717,68.51775875333331,2.437960269901004,83.90271348142858,53.21873282285714
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.57813624,83.05118306333334,1.46432417942907,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,70.31782647,67.90723353999998,1.836120612490541,84.78516717714285,52.04564038714285
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,81.6212135,82.99221749666668,1.4248979154211572,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,74.10919422,67.67657109333332,2.0834959759893352,86.04919894571428,52.875063208571426
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,81.15595212,82.31782108000002,1.402210704628409,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,73.06862952,62.08735003999997,5.8823945641410855,86.32097656857142,53.97897521714286
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,80.8084305,82.30671704333334,1.2623080909254556,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,66.34234944,55.51327004999997,8.820736846415597,87.46961438285715,52.127112957142856
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,82.94703302,82.04801230666668,0.9223550165560573,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,73.77063744,52.524368403333305,8.629739595582945,86.28934564285714,52.094217261428575
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,80.28297993,84.51005196666668,2.3730368516639113,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,70.75633584,53.957980279999965,8.300946123468742,86.69769353000001,53.79620287285714
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,83.74765639,83.80319041333335,2.4945920700932063,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,74.46411148,52.291710763333306,9.174919170956974,85.88763092428572,55.00438073142857
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,82.93262435,86.20785587333334,3.3508377671326435,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,69.92092839,49.64994967999997,8.026973367527075,85.20063442428571,52.57549166571429
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,80.73112694,86.34782337666668,3.7278319167865543,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,69.44115171,49.596038686666645,6.249628739194022,83.83762887857144,50.236382052857145
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,80.06633966,89.16286809666667,3.699826480939115,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,71.40043037,55.45870044666663,6.855127666568551,83.66963447142858,48.75339294571428
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,80.22631717,87.94933091333333,3.5433151624608104,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,68.42802444,57.287168969999975,6.329783452839896,83.64569332714287,50.70517629142857
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,82.72828653,88.31172245333335,3.0995937585634348,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,66.70016285,52.71447106666664,7.130135790014286,85.02975900714286,50.665380487142855
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,82.94573346,85.07039426000001,4.128924118402887,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,70.42508897,52.136006403333305,7.099213477838156,85.60757070857143,51.381036345714286
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,83.4795292,84.68219665666668,3.672297121341013,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,66.5964488,51.86524195999997,5.485811856840889,85.13719636428573,49.471484565714285
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,82.55138983,82.51656113666668,3.707796928307044,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,66.00817551,56.36357448666664,5.2075562247446445,85.67559750714285,52.16599927714286
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,80.92254421,83.80749720000001,3.535182053890073,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,53.65742581,50.71901229666664,7.251959501900289,86.63876503428571,53.07973337
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,83.44621709,82.48938391000002,3.311706233320205,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,46.87420883,47.15245186666664,7.300504263600279,86.6524232357143,54.827108067142866
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,81.77527562,82.77400585666668,3.25156091202255,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,57.04147057,42.701530803333306,7.320326886723886,86.35276591285715,52.31076321571429
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,88.30866319,84.68352656,3.1989565065059993,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,57.95826144,48.35040185999997,7.678729086424307,86.04674748857143,50.68244983571429
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,81.32563243,87.85203122666667,3.467009020910965,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,41.87540028,53.13700274999997,7.636874336585279,86.17573178857143,48.975718261428575
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,88.989272,89.20404787666666,3.6355236068353376,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,49.11618732,57.9964098933333,8.192893979292785,86.3777446857143,49.563513462857145
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,88.7285657,85.99673489000001,4.156654511205109,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,57.79652846,53.484960459999975,8.065808036779284,85.4212785257143,49.216995852857146
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,89.77076659,85.31445370000002,4.216309520856009,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,59.46338556,54.220456139999975,7.831025093307795,85.14717640714285,50.04697845571428
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,85.34866045,84.89550400333336,3.468733155111647,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,54.60159289,51.11607825666664,6.915060388157,85.81537302714285,48.90519191999999
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,89.81574032,86.30953522333334,3.457574894384854,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,44.07843475,55.19798563999998,5.750742930585313,85.33754715142858,50.031603435714295
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,87.55055105,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,80.04678201,86.26358617333335,3.238637167286126,40.12650421,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,57.72799157,48.6881843833333,7.764446643644595,84.54471032285714,51.28566150857143
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,87.5931128,87.55055105,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,84.18406764,86.47065695333333,2.954499696853305,46.05122728,40.12650421,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,53.78929956,47.54334116999997,7.702120333288707,83.83503355714285,52.77365586142857
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,89.13163965,87.5931128,87.55055105,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,83.31883376,88.09176783333334,3.0825687004043902,46.85176955,46.05122728,40.12650421,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,57.57343233,44.3431670133333,6.884074839346031,84.32141100285715,53.18416524571428
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,81.44030363,89.13163965,87.5931128,87.55055105,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.9195902,86.05501869333334,2.6247354501820275,48.32113628,46.85176955,46.05122728,40.12650421,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,40.794305,47.074711036666635,6.577842822201018,85.11133181857143,52.069911682857146
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,80.99313508,81.44030363,89.13163965,87.5931128,87.55055105,84.26830701,86.97190046,87.68839820000002,80.02621335,88.22874955,89.73524177,89.64815231,84.17269959999999,80.22972777,83.85502612,3.2199335517346728,57.23028471,48.32113628,46.85176955,46.05122728,40.12650421,56.45229202,49.48575692,59.65590798,44.20656987,58.79889057,57.44942094,57.74091817,44.22066914,43.08961827,50.801063513333304,5.9957002683808085,85.35080822857142,51.789799487142865
